x,y,z,k
54.319,46.014,3.311,587.5746
54.319,46.014,3.975,587.1286
54.319,46.014,4.639,586.6814
54.319,46.014,5.303,586.2292
54.319,46.014,5.967,585.7931
54.319,46.014,6.631,585.3988
54.319,46.014,7.295,585.0257
54.319,46.014,7.959,584.6706
54.319,46.014,8.624,584.3582
54.319,46.014,9.288,584.1132
54.319,46.014,9.952,583.9308
54.319,46.014,10.616,583.7686
54.319,46.014,11.280,583.6481
54.319,46.014,11.944,583.6032
54.319,46.014,12.608,583.6676
54.319,46.014,13.272,583.8043
54.319,46.014,13.936,583.9930
54.319,46.014,14.600,584.2525
54.319,46.014,15.265,584.5875
54.319,46.014,15.929,584.9836
54.319,46.014,16.593,585.4301
54.319,46.014,17.257,585.9202
54.319,46.014,17.921,586.4657
54.319,46.014,18.585,587.0753
54.319,46.014,19.249,587.7159
54.319,46.014,19.913,588.3772
54.319,46.014,20.577,589.0478
54.319,46.014,21.242,589.7585
54.319,46.014,21.906,590.4596
54.319,46.014,22.570,591.1872
54.319,46.014,23.234,591.9065
54.319,46.014,23.898,592.6362
54.319,46.014,24.562,593.3150
54.319,46.014,25.226,593.9244
54.319,46.014,25.890,594.5446
54.319,46.014,26.554,595.1584
54.319,46.014,27.219,595.7451
54.319,46.014,27.883,596.2927
54.319,46.014,28.547,596.8589
54.319,46.014,29.211,597.3707
54.319,46.014,29.875,597.8409
54.319,46.014,30.539,598.2623
54.319,46.014,31.203,598.6741
54.319,46.014,31.867,599.0735
54.319,46.014,32.531,599.4640
54.319,46.014,33.196,599.8394
54.319,46.014,33.860,600.0502
54.319,47.150,-18.605,597.7428
54.319,47.150,-17.941,597.7117
54.319,47.150,-17.277,597.6617
54.319,47.150,-16.613,597.5985
54.319,47.150,-15.949,597.5201
54.319,47.150,-15.284,597.4271
54.319,47.150,-14.620,597.3105
54.319,47.150,-13.956,597.1545
54.319,47.150,-13.292,596.9760
54.319,47.150,-12.628,596.7820
54.319,47.150,-11.964,596.5790
54.319,47.150,-11.300,596.3519
54.319,47.150,-10.636,596.0946
54.319,47.150,-9.972,595.8146
54.319,47.150,-9.307,595.5146
54.319,47.150,-8.643,595.2007
54.319,47.150,-7.979,594.8835
54.319,47.150,-7.315,594.5562
54.319,47.150,-6.651,594.2103
54.319,47.150,-5.987,593.8535
54.319,47.150,-5.323,593.4919
54.319,47.150,-4.659,593.1173
54.319,47.150,-3.995,592.7326
54.319,47.150,-3.330,592.3465
54.319,47.150,-2.666,591.9676
54.319,47.150,-2.002,591.5791
54.319,47.150,-1.338,591.1802
54.319,47.150,-0.674,590.7783
54.319,47.150,-0.010,590.3719
54.319,47.150,0.654,589.9562
54.319,47.150,1.318,589.5405
54.319,47.150,1.982,589.1264
54.319,47.150,2.647,588.7172
54.319,47.150,3.311,588.3076
54.319,47.150,3.975,587.8959
54.319,47.150,4.639,587.4821
54.319,47.150,5.303,587.0712
54.319,47.150,5.967,586.6732
54.319,47.150,6.631,586.3197
54.319,47.150,7.295,585.9884
54.319,47.150,7.959,585.6636
54.319,47.150,8.624,585.3784
54.319,47.150,9.288,585.1583
54.319,47.150,9.952,584.9917
54.319,47.150,10.616,584.8455
54.319,47.150,11.280,584.7324
54.319,47.150,11.944,584.6841
54.319,47.150,12.608,584.7336
54.319,47.150,13.272,584.8429
54.319,47.150,13.936,584.9928
54.319,47.150,14.600,585.2073
54.319,47.150,15.265,585.4924
54.319,47.150,15.929,585.8272
54.319,47.150,16.593,586.2069
54.319,47.150,17.257,586.6126
54.319,47.150,17.921,587.0667
54.319,47.150,18.585,587.5782
54.319,47.150,19.249,588.1351
54.319,47.150,19.913,588.7065
54.319,47.150,20.577,589.2805
54.319,47.150,21.242,589.8720
54.319,47.150,21.906,590.4711
54.319,47.150,22.570,591.1174
54.319,47.150,23.234,591.7631
54.319,47.150,23.898,592.4052
54.319,47.150,24.562,593.0019
54.319,47.150,25.226,593.5520
54.319,47.150,25.890,594.1056
54.319,47.150,26.554,594.6784
54.319,47.150,27.219,595.2226
54.319,47.150,27.883,595.7190
54.319,47.150,28.547,596.2218
54.319,47.150,29.211,596.6925
54.319,47.150,29.875,597.1277
54.319,47.150,30.539,597.5200
54.319,47.150,31.203,597.9707
54.319,47.150,31.867,598.3817
54.319,47.150,32.531,598.7550
54.319,47.150,33.196,599.0985
54.319,47.150,33.860,599.3083
54.319,48.286,-18.605,598.5385
54.319,48.286,-17.941,598.4729
54.319,48.286,-17.277,598.3699
54.319,48.286,-16.613,598.2449
54.319,48.286,-15.949,598.1068
54.319,48.286,-15.284,597.9585
54.319,48.286,-14.620,597.8023
54.319,48.286,-13.956,597.6197
54.319,48.286,-13.292,597.4180
54.319,48.286,-12.628,597.2036
54.319,48.286,-11.964,596.9847
54.319,48.286,-11.300,596.7513
54.319,48.286,-10.636,596.4965
54.319,48.286,-9.972,596.2237
54.319,48.286,-9.307,595.9382
54.319,48.286,-8.643,595.6380
54.319,48.286,-7.979,595.3241
54.319,48.286,-7.315,594.9971
54.319,48.286,-6.651,594.6672
54.319,48.286,-5.987,594.3347
54.319,48.286,-5.323,593.9916
54.319,48.286,-4.659,593.6371
54.319,48.286,-3.995,593.2671
54.319,48.286,-3.330,592.8984
54.319,48.286,-2.666,592.5362
54.319,48.286,-2.002,592.1644
54.319,48.286,-1.338,591.7857
54.319,48.286,-0.674,591.4116
54.319,48.286,-0.010,591.0372
54.319,48.286,0.654,590.6433
54.319,48.286,1.318,590.2463
54.319,48.286,1.982,589.8604
54.319,48.286,2.647,589.4844
54.319,48.286,3.311,589.1098
54.319,48.286,3.975,588.7363
54.319,48.286,4.639,588.3705
54.319,48.286,5.303,588.0066
54.319,48.286,5.967,587.6463
54.319,48.286,6.631,587.3114
54.319,48.286,7.295,587.0067
54.319,48.286,7.959,586.7228
54.319,48.286,8.624,586.4671
54.319,48.286,9.288,586.2584
54.319,48.286,9.952,586.0950
54.319,48.286,10.616,585.9688
54.319,48.286,11.280,585.8637
54.319,48.286,11.944,585.8076
54.319,48.286,12.608,585.8349
54.319,48.286,13.272,585.9127
54.319,48.286,13.936,586.0243
54.319,48.286,14.600,586.1845
54.319,48.286,15.265,586.4121
54.319,48.286,15.929,586.6959
54.319,48.286,16.593,587.0112
54.319,48.286,17.257,587.3555
54.319,48.286,17.921,587.7435
54.319,48.286,18.585,588.1682
54.319,48.286,19.249,588.6406
54.319,48.286,19.913,589.1262
54.319,48.286,20.577,589.6149
54.319,48.286,21.242,590.1161
54.319,48.286,21.906,590.6382
54.319,48.286,22.570,591.1883
54.319,48.286,23.234,591.7448
54.319,48.286,23.898,592.2966
54.319,48.286,24.562,592.8194
54.319,48.286,25.226,593.3256
54.319,48.286,25.890,593.8278
54.319,48.286,26.554,594.3602
54.319,48.286,27.219,594.8450
54.319,48.286,27.883,595.2972
54.319,48.286,28.547,595.7455
54.319,48.286,29.211,596.1828
54.319,48.286,29.875,596.6108
54.319,48.286,30.539,596.9948
54.319,48.286,31.203,597.4221
54.319,48.286,31.867,597.8070
54.319,48.286,32.531,598.1568
54.319,48.286,33.196,598.4819
54.319,48.286,33.860,598.7255
54.319,49.422,-18.605,599.2785
54.319,49.422,-17.941,599.1707
54.319,49.422,-17.277,599.0204
54.319,49.422,-16.613,598.8574
54.319,49.422,-15.949,598.6911
54.319,49.422,-15.284,598.5110
54.319,49.422,-14.620,598.3270
54.319,49.422,-13.956,598.1342
54.319,49.422,-13.292,597.9294
54.319,49.422,-12.628,597.7126
54.319,49.422,-11.964,597.4898
54.319,49.422,-11.300,597.2490
54.319,49.422,-10.636,596.9947
54.319,49.422,-9.972,596.7364
54.319,49.422,-9.307,596.4677
54.319,49.422,-8.643,596.1817
54.319,49.422,-7.979,595.8790
54.319,49.422,-7.315,595.5705
54.319,49.422,-6.651,595.2590
54.319,49.422,-5.987,594.9353
54.319,49.422,-5.323,594.6039
54.319,49.422,-4.659,594.2740
54.319,49.422,-3.995,593.9303
54.319,49.422,-3.330,593.5822
54.319,49.422,-2.666,593.2248
54.319,49.422,-2.002,592.8644
54.319,49.422,-1.338,592.5138
54.319,49.422,-0.674,592.1716
54.319,49.422,-0.010,591.8248
54.319,49.422,0.654,591.4501
54.319,49.422,1.318,591.0741
54.319,49.422,1.982,590.7095
54.319,49.422,2.647,590.3636
54.319,49.422,3.311,590.0172
54.319,49.422,3.975,589.6738
54.319,49.422,4.639,589.3392
54.319,49.422,5.303,589.0063
54.319,49.422,5.967,588.6847
54.319,49.422,6.631,588.3775
54.319,49.422,7.295,588.0955
54.319,49.422,7.959,587.8403
54.319,49.422,8.624,587.6138
54.319,49.422,9.288,587.4206
54.319,49.422,9.952,587.2598
54.319,49.422,10.616,587.1430
54.319,49.422,11.280,587.0552
54.319,49.422,11.944,587.0004
54.319,49.422,12.608,587.0014
54.319,49.422,13.272,587.0470
54.319,49.422,13.936,587.1305
54.319,49.422,14.600,587.2498
54.319,49.422,15.265,587.4249
54.319,49.422,15.929,587.6456
54.319,49.422,16.593,587.8972
54.319,49.422,17.257,588.1826
54.319,49.422,17.921,588.5050
54.319,49.422,18.585,588.8599
54.319,49.422,19.249,589.2497
54.319,49.422,19.913,589.6563
54.319,49.422,20.577,590.0660
54.319,49.422,21.242,590.4861
54.319,49.422,21.906,590.9370
54.319,49.422,22.570,591.4072
54.319,49.422,23.234,591.8780
54.319,49.422,23.898,592.3488
54.319,49.422,24.562,592.8052
54.319,49.422,25.226,593.2675
54.319,49.422,25.890,593.7179
54.319,49.422,26.554,594.1831
54.319,49.422,27.219,594.6049
54.319,49.422,27.883,595.0325
54.319,49.422,28.547,595.4460
54.319,49.422,29.211,595.8621
54.319,49.422,29.875,596.2596
54.319,49.422,30.539,596.6322
54.319,49.422,31.203,597.0221
54.319,49.422,31.867,597.3993
54.319,49.422,32.531,597.7665
54.319,49.422,33.196,598.1089
54.319,49.422,33.860,598.3616
54.319,50.558,-18.605,599.9958
54.319,50.558,-17.941,599.8653
54.319,50.558,-17.277,599.6939
54.319,50.558,-16.613,599.5089
54.319,50.558,-15.949,599.3315
54.319,50.558,-15.284,599.1448
54.319,50.558,-14.620,598.9565
54.319,50.558,-13.956,598.7572
54.319,50.558,-13.292,598.5502
54.319,50.558,-12.628,598.3325
54.319,50.558,-11.964,598.1136
54.319,50.558,-11.300,597.8712
54.319,50.558,-10.636,597.6206
54.319,50.558,-9.972,597.3717
54.319,50.558,-9.307,597.1129
54.319,50.558,-8.643,596.8465
54.319,50.558,-7.979,596.5660
54.319,50.558,-7.315,596.2834
54.319,50.558,-6.651,595.9833
54.319,50.558,-5.987,595.6705
54.319,50.558,-5.323,595.3569
54.319,50.558,-4.659,595.0491
54.319,50.558,-3.995,594.7329
54.319,50.558,-3.330,594.4052
54.319,50.558,-2.666,594.0651
54.319,50.558,-2.002,593.7181
54.319,50.558,-1.338,593.3812
54.319,50.558,-0.674,593.0592
54.319,50.558,-0.010,592.7331
54.319,50.558,0.654,592.3838
54.319,50.558,1.318,592.0382
54.319,50.558,1.982,591.6981
54.319,50.558,2.647,591.3758
54.319,50.558,3.311,591.0495
54.319,50.558,3.975,590.7316
54.319,50.558,4.639,590.4177
54.319,50.558,5.303,590.1093
54.319,50.558,5.967,589.8164
54.319,50.558,6.631,589.5417
54.319,50.558,7.295,589.2902
54.319,50.558,7.959,589.0486
54.319,50.558,8.624,588.8355
54.319,50.558,9.288,588.6448
54.319,50.558,9.952,588.4926
54.319,50.558,10.616,588.3811
54.319,50.558,11.280,588.3065
54.319,50.558,11.944,588.2477
54.319,50.558,12.608,588.2162
54.319,50.558,13.272,588.2419
54.319,50.558,13.936,588.3056
54.319,50.558,14.600,588.3920
54.319,50.558,15.265,588.5187
54.319,50.558,15.929,588.6866
54.319,50.558,16.593,588.8915
54.319,50.558,17.257,589.1233
54.319,50.558,17.921,589.3707
54.319,50.558,18.585,589.6497
54.319,50.558,19.249,589.9658
54.319,50.558,19.913,590.2978
54.319,50.558,20.577,590.6441
54.319,50.558,21.242,591.0043
54.319,50.558,21.906,591.3854
54.319,50.558,22.570,591.7880
54.319,50.558,23.234,592.1795
54.319,50.558,23.898,592.5807
54.319,50.558,24.562,592.9837
54.319,50.558,25.226,593.3853
54.319,50.558,25.890,593.7778
54.319,50.558,26.554,594.1609
54.319,50.558,27.219,594.5358
54.319,50.558,27.883,594.9290
54.319,50.558,28.547,595.3174
54.319,50.558,29.211,595.7032
54.319,50.558,29.875,596.0519
54.319,50.558,30.539,596.4105
54.319,50.558,31.203,596.7739
54.319,50.558,31.867,597.1315
54.319,50.558,32.531,597.4847
54.319,50.558,33.196,597.8143
54.319,50.558,33.860,598.0424
54.319,51.694,-18.605,600.7644
54.319,51.694,-17.941,600.6329
54.319,51.694,-17.277,600.4707
54.319,51.694,-16.613,600.2787
54.319,51.694,-15.949,600.0928
54.319,51.694,-15.284,599.9025
54.319,51.694,-14.620,599.7118
54.319,51.694,-13.956,599.5105
54.319,51.694,-13.292,599.3091
54.319,51.694,-12.628,599.0939
54.319,51.694,-11.964,598.8798
54.319,51.694,-11.300,598.6488
54.319,51.694,-10.636,598.4076
54.319,51.694,-9.972,598.1690
54.319,51.694,-9.307,597.9219
54.319,51.694,-8.643,597.6703
54.319,51.694,-7.979,597.4079
54.319,51.694,-7.315,597.1350
54.319,51.694,-6.651,596.8561
54.319,51.694,-5.987,596.5611
54.319,51.694,-5.323,596.2682
54.319,51.694,-4.659,595.9806
54.319,51.694,-3.995,595.6823
54.319,51.694,-3.330,595.3747
54.319,51.694,-2.666,595.0657
54.319,51.694,-2.002,594.7487
54.319,51.694,-1.338,594.4176
54.319,51.694,-0.674,594.0988
54.319,51.694,-0.010,593.7827
54.319,51.694,0.654,593.4630
54.319,51.694,1.318,593.1477
54.319,51.694,1.982,592.8341
54.319,51.694,2.647,592.5261
54.319,51.694,3.311,592.2114
54.319,51.694,3.975,591.9155
54.319,51.694,4.639,591.6185
54.319,51.694,5.303,591.3270
54.319,51.694,5.967,591.0606
54.319,51.694,6.631,590.8152
54.319,51.694,7.295,590.5792
54.319,51.694,7.959,590.3508
54.319,51.694,8.624,590.1528
54.319,51.694,9.288,589.9714
54.319,51.694,9.952,589.8178
54.319,51.694,10.616,589.6989
54.319,51.694,11.280,589.6180
54.319,51.694,11.944,589.5479
54.319,51.694,12.608,589.5092
54.319,51.694,13.272,589.5184
54.319,51.694,13.936,589.5448
54.319,51.694,14.600,589.6020
54.319,51.694,15.265,589.6968
54.319,51.694,15.929,589.8206
54.319,51.694,16.593,589.9790
54.319,51.694,17.257,590.1544
54.319,51.694,17.921,590.3290
54.319,51.694,18.585,590.5484
54.319,51.694,19.249,590.8065
54.319,51.694,19.913,591.0685
54.319,51.694,20.577,591.3525
54.319,51.694,21.242,591.6635
54.319,51.694,21.906,591.9754
54.319,51.694,22.570,592.3000
54.319,51.694,23.234,592.6116
54.319,51.694,23.898,592.9533
54.319,51.694,24.562,593.3075
54.319,51.694,25.226,593.6483
54.319,51.694,25.890,593.9887
54.319,51.694,26.554,594.3280
54.319,51.694,27.219,594.6719
54.319,51.694,27.883,595.0096
54.319,51.694,28.547,595.3386
54.319,51.694,29.211,595.6609
54.319,51.694,29.875,595.9865
54.319,51.694,30.539,596.3301
54.319,51.694,31.203,596.6574
54.319,51.694,31.867,596.9813
54.319,51.694,32.531,597.2994
54.319,51.694,33.196,597.6022
54.319,51.694,33.860,597.7982
54.319,52.830,-18.605,601.6559
54.319,52.830,-17.941,601.5226
54.319,52.830,-17.277,601.3656
54.319,52.830,-16.613,601.1882
54.319,52.830,-15.949,601.0051
54.319,52.830,-15.284,600.8183
54.319,52.830,-14.620,600.6277
54.319,52.830,-13.956,600.4246
54.319,52.830,-13.292,600.2271
54.319,52.830,-12.628,600.0230
54.319,52.830,-11.964,599.8141
54.319,52.830,-11.300,599.6015
54.319,52.830,-10.636,599.3705
54.319,52.830,-9.972,599.1461
54.319,52.830,-9.307,598.9154
54.319,52.830,-8.643,598.6853
54.319,52.830,-7.979,598.4364
54.319,52.830,-7.315,598.1653
54.319,52.830,-6.651,597.9053
54.319,52.830,-5.987,597.6288
54.319,52.830,-5.323,597.3568
54.319,52.830,-4.659,597.0885
54.319,52.830,-3.995,596.7991
54.319,52.830,-3.330,596.4977
54.319,52.830,-2.666,596.2061
54.319,52.830,-2.002,595.9176
54.319,52.830,-1.338,595.6114
54.319,52.830,-0.674,595.3088
54.319,52.830,-0.010,595.0067
54.319,52.830,0.654,594.7111
54.319,52.830,1.318,594.4162
54.319,52.830,1.982,594.1260
54.319,52.830,2.647,593.8257
54.319,52.830,3.311,593.5232
54.319,52.830,3.975,593.2439
54.319,52.830,4.639,592.9585
54.319,52.830,5.303,592.6794
54.319,52.830,5.967,592.4232
54.319,52.830,6.631,592.1893
54.319,52.830,7.295,591.9577
54.319,52.830,7.959,591.7523
54.319,52.830,8.624,591.5601
54.319,52.830,9.288,591.3827
54.319,52.830,9.952,591.2246
54.319,52.830,10.616,591.1021
54.319,52.830,11.280,591.0226
54.319,52.830,11.944,590.9459
54.319,52.830,12.608,590.9018
54.319,52.830,13.272,590.8822
54.319,52.830,13.936,590.8807
54.319,52.830,14.600,590.9150
54.319,52.830,15.265,590.9700
54.319,52.830,15.929,591.0465
54.319,52.830,16.593,591.1577
54.319,52.830,17.257,591.2801
54.319,52.830,17.921,591.4103
54.319,52.830,18.585,591.5819
54.319,52.830,19.249,591.7737
54.319,52.830,19.913,591.9709
54.319,52.830,20.577,592.1976
54.319,52.830,21.242,592.4366
54.319,52.830,21.906,592.6691
54.319,52.830,22.570,592.9282
54.319,52.830,23.234,593.1852
54.319,52.830,23.898,593.4668
54.319,52.830,24.562,593.7549
54.319,52.830,25.226,594.0384
54.319,52.830,25.890,594.3348
54.319,52.830,26.554,594.6393
54.319,52.830,27.219,594.9417
54.319,52.830,27.883,595.2329
54.319,52.830,28.547,595.5203
54.319,52.830,29.211,595.8139
54.319,52.830,29.875,596.1091
54.319,52.830,30.539,596.4028
54.319,52.830,31.203,596.6839
54.319,52.830,31.867,596.9781
54.319,52.830,32.531,597.2617
54.319,52.830,33.196,597.5379
54.319,52.830,33.860,597.7131
54.319,53.966,-18.605,602.6692
54.319,53.966,-17.941,602.5427
54.319,53.966,-17.277,602.3868
54.319,53.966,-16.613,602.2179
54.319,53.966,-15.949,602.0339
54.319,53.966,-15.284,601.8590
54.319,53.966,-14.620,601.6871
54.319,53.966,-13.956,601.4953
54.319,53.966,-13.292,601.2941
54.319,53.966,-12.628,601.0931
54.319,53.966,-11.964,600.9014
54.319,53.966,-11.300,600.7136
54.319,53.966,-10.636,600.5026
54.319,53.966,-9.972,600.2823
54.319,53.966,-9.307,600.0685
54.319,53.966,-8.643,599.8647
54.319,53.966,-7.979,599.6321
54.319,53.966,-7.315,599.3649
54.319,53.966,-6.651,599.1137
54.319,53.966,-5.987,598.8497
54.319,53.966,-5.323,598.6024
54.319,53.966,-4.659,598.3624
54.319,53.966,-3.995,598.0780
54.319,53.966,-3.330,597.7815
54.319,53.966,-2.666,597.4882
54.319,53.966,-2.002,597.2136
54.319,53.966,-1.338,596.9426
54.319,53.966,-0.674,596.6703
54.319,53.966,-0.010,596.3974
54.319,53.966,0.654,596.1138
54.319,53.966,1.318,595.8302
54.319,53.966,1.982,595.5432
54.319,53.966,2.647,595.2516
54.319,53.966,3.311,594.9745
54.319,53.966,3.975,594.7037
54.319,53.966,4.639,594.4399
54.319,53.966,5.303,594.1692
54.319,53.966,5.967,593.9052
54.319,53.966,6.631,593.6792
54.319,53.966,7.295,593.4605
54.319,53.966,7.959,593.2717
54.319,53.966,8.624,593.0694
54.319,53.966,9.288,592.8734
54.319,53.966,9.952,592.7128
54.319,53.966,10.616,592.5899
54.319,53.966,11.280,592.4897
54.319,53.966,11.944,592.3892
54.319,53.966,12.608,592.3226
54.319,53.966,13.272,592.2816
54.319,53.966,13.936,592.2714
54.319,53.966,14.600,592.2851
54.319,53.966,15.265,592.2973
54.319,53.966,15.929,592.3308
54.319,53.966,16.593,592.4099
54.319,53.966,17.257,592.4985
54.319,53.966,17.921,592.5874
54.319,53.966,18.585,592.7059
54.319,53.966,19.249,592.8395
54.319,53.966,19.913,592.9883
54.319,53.966,20.577,593.1534
54.319,53.966,21.242,593.3158
54.319,53.966,21.906,593.4898
54.319,53.966,22.570,593.7007
54.319,53.966,23.234,593.9120
54.319,53.966,23.898,594.1161
54.319,53.966,24.562,594.3457
54.319,53.966,25.226,594.6000
54.319,53.966,25.890,594.8576
54.319,53.966,26.554,595.0990
54.319,53.966,27.219,595.3344
54.319,53.966,27.883,595.5922
54.319,53.966,28.547,595.8465
54.319,53.966,29.211,596.1071
54.319,53.966,29.875,596.3586
54.319,53.966,30.539,596.5972
54.319,53.966,31.203,596.8408
54.319,53.966,31.867,597.1129
54.319,53.966,32.531,597.3762
54.319,53.966,33.196,597.6159
54.319,53.966,33.860,597.7787
54.319,55.103,-18.605,603.7881
54.319,55.103,-17.941,603.6595
54.319,55.103,-17.277,603.5096
54.319,55.103,-16.613,603.3651
54.319,55.103,-15.949,603.1857
54.319,55.103,-15.284,602.9998
54.319,55.103,-14.620,602.8343
54.319,55.103,-13.956,602.6715
54.319,55.103,-13.292,602.4915
54.319,55.103,-12.628,602.3005
54.319,55.103,-11.964,602.1174
54.319,55.103,-11.300,601.9484
54.319,55.103,-10.636,601.7522
54.319,55.103,-9.972,601.5341
54.319,55.103,-9.307,601.3401
54.319,55.103,-8.643,601.1461
54.319,55.103,-7.979,600.9376
54.319,55.103,-7.315,600.6974
54.319,55.103,-6.651,600.4658
54.319,55.103,-5.987,600.2187
54.319,55.103,-5.323,599.9914
54.319,55.103,-4.659,599.7728
54.319,55.103,-3.995,599.5071
54.319,55.103,-3.330,599.2360
54.319,55.103,-2.666,598.9552
54.319,55.103,-2.002,598.6807
54.319,55.103,-1.338,598.4223
54.319,55.103,-0.674,598.1708
54.319,55.103,-0.010,597.9052
54.319,55.103,0.654,597.6247
54.319,55.103,1.318,597.3394
54.319,55.103,1.982,597.0502
54.319,55.103,2.647,596.7767
54.319,55.103,3.311,596.5172
54.319,55.103,3.975,596.2586
54.319,55.103,4.639,596.0106
54.319,55.103,5.303,595.7503
54.319,55.103,5.967,595.4806
54.319,55.103,6.631,595.2521
54.319,55.103,7.295,595.0406
54.319,55.103,7.959,594.8391
54.319,55.103,8.624,594.6169
54.319,55.103,9.288,594.4185
54.319,55.103,9.952,594.2458
54.319,55.103,10.616,594.1206
54.319,55.103,11.280,593.9929
54.319,55.103,11.944,593.8604
54.319,55.103,12.608,593.7727
54.319,55.103,13.272,593.7088
54.319,55.103,13.936,593.6633
54.319,55.103,14.600,593.6401
54.319,55.103,15.265,593.6302
54.319,55.103,15.929,593.6452
54.319,55.103,16.593,593.6894
54.319,55.103,17.257,593.7252
54.319,55.103,17.921,593.7713
54.319,55.103,18.585,593.8588
54.319,55.103,19.249,593.9565
54.319,55.103,19.913,594.0585
54.319,55.103,20.577,594.1667
54.319,55.103,21.242,594.2883
54.319,55.103,21.906,594.4506
54.319,55.103,22.570,594.6182
54.319,55.103,23.234,594.7598
54.319,55.103,23.898,594.9033
54.319,55.103,24.562,595.0975
54.319,55.103,25.226,595.3173
54.319,55.103,25.890,595.5220
54.319,55.103,26.554,595.7022
54.319,55.103,27.219,595.8905
54.319,55.103,27.883,596.1154
54.319,55.103,28.547,596.3233
54.319,55.103,29.211,596.5131
54.319,55.103,29.875,596.7184
54.319,55.103,30.539,596.9464
54.319,55.103,31.203,597.1714
54.319,55.103,31.867,597.3841
54.319,55.103,32.531,597.6057
54.319,55.103,33.196,597.8179
54.319,55.103,33.860,597.9921
54.319,56.239,-18.605,604.7517
54.319,56.239,-17.941,604.5996
54.319,56.239,-17.277,604.4308
54.319,56.239,-16.613,604.3045
54.319,56.239,-15.949,604.1342
54.319,56.239,-15.284,603.9365
54.319,56.239,-14.620,603.7521
54.319,56.239,-13.956,603.5921
54.319,56.239,-13.292,603.4450
54.319,56.239,-12.628,603.2764
54.319,56.239,-11.964,603.0887
54.319,56.239,-11.300,602.9314
54.319,56.239,-10.636,602.7599
54.319,56.239,-9.972,602.5500
54.319,56.239,-9.307,602.3536
54.319,56.239,-8.643,602.1654
54.319,56.239,-7.979,601.9893
54.319,56.239,-7.315,601.7941
54.319,56.239,-6.651,601.5911
54.319,56.239,-5.987,601.3444
54.319,56.239,-5.323,601.1308
54.319,56.239,-4.659,600.9345
54.319,56.239,-3.995,600.6683
54.319,56.239,-3.330,600.4164
54.319,56.239,-2.666,600.1639
54.319,56.239,-2.002,599.8944
54.319,56.239,-1.338,599.6247
54.319,56.239,-0.674,599.3583
54.319,56.239,-0.010,599.0802
54.319,56.239,0.654,598.8075
54.319,56.239,1.318,598.5310
54.319,56.239,1.982,598.2424
54.319,56.239,2.647,597.9698
54.319,56.239,3.311,597.7101
54.319,56.239,3.975,597.4758
54.319,56.239,4.639,597.2522
54.319,56.239,5.303,596.9835
54.319,56.239,5.967,596.7108
54.319,56.239,6.631,596.4923
54.319,56.239,7.295,596.2884
54.319,56.239,7.959,596.0622
54.319,56.239,8.624,595.8123
54.319,56.239,9.288,595.6074
54.319,56.239,9.952,595.4334
54.319,56.239,10.616,595.2902
54.319,56.239,11.280,595.1327
54.319,56.239,11.944,594.9901
54.319,56.239,12.608,594.8993
54.319,56.239,13.272,594.8067
54.319,56.239,13.936,594.7105
54.319,56.239,14.600,594.6719
54.319,56.239,15.265,594.6721
54.319,56.239,15.929,594.6731
54.319,56.239,16.593,594.6752
54.319,56.239,17.257,594.6666
54.319,56.239,17.921,594.7032
54.319,56.239,18.585,594.7675
54.319,56.239,19.249,594.8317
54.319,56.239,19.913,594.9075
54.319,56.239,20.577,594.9815
54.319,56.239,21.242,595.0835
54.319,56.239,21.906,595.2296
54.319,56.239,22.570,595.3588
54.319,56.239,23.234,595.4467
54.319,56.239,23.898,595.5713
54.319,56.239,24.562,595.7432
54.319,56.239,25.226,595.9253
54.319,56.239,25.890,596.0833
54.319,56.239,26.554,596.2291
54.319,56.239,27.219,596.3991
54.319,56.239,27.883,596.5873
54.319,56.239,28.547,596.7586
54.319,56.239,29.211,596.8976
54.319,56.239,29.875,597.0799
54.319,56.239,30.539,597.2984
54.319,56.239,31.203,597.4956
54.319,56.239,31.867,597.6619
54.319,56.239,32.531,597.8423
54.319,56.239,33.196,598.0453
54.319,56.239,33.860,598.2313
55.135,-56.239,-18.605,625.3044
55.135,-56.239,-17.941,625.1806
55.135,-56.239,-17.277,625.0228
55.135,-56.239,-16.613,624.8620
55.135,-56.239,-15.949,624.7221
55.135,-56.239,-15.284,624.6079
55.135,-56.239,-14.620,624.4910
55.135,-56.239,-13.956,624.3746
55.135,-56.239,-13.292,624.2522
55.135,-56.239,-12.628,624.1512
55.135,-56.239,-11.964,624.0427
55.135,-56.239,-11.300,623.9483
55.135,-56.239,-10.636,623.8637
55.135,-56.239,-9.972,623.7743
55.135,-56.239,-9.307,623.6803
55.135,-56.239,-8.643,623.5783
55.135,-56.239,-7.979,623.4899
55.135,-56.239,-7.315,623.4072
55.135,-56.239,-6.651,623.3294
55.135,-56.239,-5.987,623.2590
55.135,-56.239,-5.323,623.1709
55.135,-56.239,-4.659,623.0747
55.135,-56.239,-3.995,622.9831
55.135,-56.239,-3.330,622.8902
55.135,-56.239,-2.666,622.7678
55.135,-56.239,-2.002,622.6640
55.135,-56.239,-1.338,622.5159
55.135,-56.239,-0.674,622.3584
55.135,-56.239,-0.010,622.1796
55.135,-56.239,0.654,621.9833
55.135,-56.239,1.318,621.7868
55.135,-56.239,1.982,621.5758
55.135,-56.239,2.647,621.3819
55.135,-56.239,3.311,621.1503
55.135,-56.239,3.975,620.9462
55.135,-56.239,4.639,620.7054
